Loc Type,A,B,AT,FT,Source ID,AT Grp,FT Grp,Location,Road,Dir,Estimated Volume,Observed Volume,Errors,Squared Errors,Percent Errors
SF Count,22433,22424,3.0,7.0,sfmta445,Urb,Art,PORTOLA DR between SYDNEY and LAGUNA HONDA,PORTOLA DR,E,8060.60767,7954.5,106.10767000000033,11258.837632828969,1.333932616757814
SF Count,22424,22433,3.0,7.0,sfmta446,Urb,Art,PORTOLA DR between SYDNEY and LAGUNA HONDA,PORTOLA DR,W,7471.81192,10800.0,-3328.18808,11076835.895854086,-30.816556296296294
SF Count,22433,22840,3.0,7.0,sfmta447,Urb,Art,PORTOLA DR between SYDNEY and LAGUNA HONDA,PORTOLA DR,W,8532.58543,10800.0,-2267.414570000001,5141168.832248288,-20.994579351851858
SF Count,26501,25214,1.0,12.0,sfmta448,Core/CBD,Art,POST ST between FRANKLIN and GOUGH,POST ST,E,3937.3064499999996,6186.0,-2248.6935500000004,5056622.681811605,-36.3513344649208
SF Count,25214,25216,1.0,12.0,sfmta449,Core/CBD,Art,POST ST between FRANKLIN and GOUGH,POST ST,E,3684.1064499999998,6186.0,-2501.8935500000002,6259471.335531604,-40.44444794697705
SF Count,26831,26814,2.0,4.0,sfmta450,UrbBiz,Col,POST ST between BAKER and LYON,POST ST,E,1140.43828,1913.0,-772.5617199999999,596851.6112093583,-40.384825927861996
SF Count,26814,26831,2.0,4.0,sfmta451,UrbBiz,Col,POST ST between BAKER and LYON,POST ST,W,663.86671,1197.0,-533.13329,284231.10490622406,-44.539121971595655
SF Count,20153,20135,3.0,11.0,sfmta452,Urb,Loc,QUESADA AVE between INGALLS and JENNINGS,QUESADA AVE,E,729.41406,1262.0,-532.58594,283647.78348568367,-42.20173851030111
SF Count,20135,20153,3.0,11.0,sfmta453,Urb,Loc,QUESADA AVE between INGALLS and JENNINGS,QUESADA AVE,W,1771.98093,1099.0,672.98093,452903.3321436648,61.23575341219289
SF Count,20154,20125,3.0,11.0,sfmta454,Urb,Loc,REVERE AVE between INGALLS and JENNINGS,REVERE AVE,E,719.4754,1292.5,-573.0246,328357.19220516,-44.3345918762089
SF Count,20125,20154,3.0,11.0,sfmta455,Urb,Loc,REVERE AVE between INGALLS and JENNINGS,REVERE AVE,W,293.20221000000004,1133.0,-839.79779,705260.328088884,-74.1216054721977
SF Count,21827,21233,2.0,4.0,sfmta456,UrbBiz,Col,RICHLAND AVE between LEESE and MISSION,RICHLAND AVE,E,4103.147859999999,1059.0,3044.147859999999,9266836.193542574,287.4549442870632
SF Count,21233,21827,2.0,4.0,sfmta457,UrbBiz,Col,RICHLAND AVE between LEESE and MISSION,RICHLAND AVE,W,1203.0422,1525.0,-321.9577999999999,103656.82498083994,-21.111986885245894
SF Count,26206,26207,2.0,4.0,sfmta458,UrbBiz,Col,ROOSEVELT WAY between LOMA VISTA and CLIFFORD,ROOSEVELT WAY,N,5005.40958,3464.0,1541.4095799999996,2375943.493315775,44.497967090069274
SF Count,26207,26206,2.0,4.0,sfmta459,UrbBiz,Col,ROOSEVELT WAY between LOMA VISTA and CLIFFORD,ROOSEVELT WAY,S,4792.73291,2798.0,1994.7329099999997,3978959.382237067,71.29138348820585
SF Count,22470,21598,3.0,11.0,sfmta460,Urb,Loc,SADOWA ST between CAPITOL and PLYMOUTH,SADOWA ST,E,459.05255,473.0,-13.947450000000003,194.5313615025001,-2.9487209302325588
SF Count,21598,22470,3.0,11.0,sfmta461,Urb,Loc,SADOWA ST between CAPITOL and PLYMOUTH,SADOWA ST,W,1463.7421199999999,1196.5,267.2421199999999,71418.35070209434,22.33532135394901
SF Count,22770,22772,3.0,11.0,sfmta462,Urb,Loc,SAN BENITO WY between DARIEN and UPLAND,SAN BENITO WY,N,141.53075,470.0,-328.46925,107892.04819556249,-69.8870744680851
SF Count,22772,22770,3.0,11.0,sfmta463,Urb,Loc,SAN BENITO WY between DARIEN and UPLAND,SAN BENITO WY,S,53.405789999999996,649.0,-595.59421,354732.4629855241,-91.77106471494608
SF Count,24146,24148,1.0,11.0,sfmta464,Core/CBD,Loc,SAN CARLOS ST between 19TH and 20TH,SAN CARLOS ST,N,230.35673,931.5,-701.14327,491601.88506629295,-75.27034567901235
SF Count,21350,21352,2.0,11.0,sfmta465,UrbBiz,Loc,SAN JOSE AVE between 27TH and DUNCAN,SAN JOSE AVE,E,10.36667,539.0,-528.63333,279453.1975868889,-98.07668460111317
SF Count,21352,21350,2.0,11.0,sfmta466,UrbBiz,Loc,SAN JOSE AVE between 27TH and DUNCAN,SAN JOSE AVE,W,8.649989999999999,493.0,-484.35001,234594.9321870001,-98.24543813387425
SF Count,25796,25797,1.0,11.0,sfmta467,Core/CBD,Loc,SANCHEZ ST between 16TH and 17TH,SANCHEZ ST,N,1972.00117,2554.0,-581.99883,338722.6381213689,-22.787738057948317
SF Count,25797,25796,1.0,11.0,sfmta468,Core/CBD,Loc,SANCHEZ ST between 16TH and 17TH,SANCHEZ ST,S,1070.88382,2430.0,-1359.11618,1847196.7907377924,-55.93070699588477
SF Count,25645,25648,2.0,11.0,sfmta469,UrbBiz,Loc,SANCHEZ ST between 25TH and JERSEY,SANCHEZ ST,N,1838.4122399999999,2772.0,-933.5877600000001,871586.1056218179,-33.679212121212124
SF Count,25648,25645,2.0,11.0,sfmta470,UrbBiz,Loc,SANCHEZ ST between 25TH and JERSEY,SANCHEZ ST,S,1314.8643299999999,2028.0,-713.1356700000001,508562.4838263491,-35.16448076923078
SF Count,21886,21909,2.0,11.0,sfmta471,UrbBiz,Loc,SANCHEZ ST between 30TH and DAY,SANCHEZ ST,N,197.91459,1499.0,-1301.08541,1692823.2441148679,-86.79689192795196
SF Count,21909,21886,2.0,11.0,sfmta472,UrbBiz,Loc,SANCHEZ ST between 30TH and DAY,SANCHEZ ST,S,160.35236,1389.0,-1228.64764,1509575.0232775693,-88.45555363570914
SF Count,26627,26642,1.0,11.0,sfmta473,Core/CBD,Loc,SCOTT ST between BUSH and PINE,SCOTT ST,N,3256.74171,3098.0,158.74170999999978,25198.93049372403,5.1240061329890185
SF Count,26642,26627,1.0,11.0,sfmta474,Core/CBD,Loc,SCOTT ST between BUSH and PINE,SCOTT ST,S,2274.54352,3438.0,-1163.4564799999998,1353630.98085399,-33.841084351367066
SF Count,26619,26618,1.0,11.0,sfmta475,Core/CBD,Loc,SCOTT ST between GEARY and OFARRELL,SCOTT ST,N,2813.95202,4187.0,-1373.0479799999998,1885260.7553820799,-32.79312108908526
SF Count,26618,26619,1.0,11.0,sfmta476,Core/CBD,Loc,SCOTT ST between GEARY and OFARRELL,SCOTT ST,S,1219.95133,2460.0,-1240.04867,1537720.7039687687,-50.4084825203252
SF Count,20765,20764,3.0,12.0,sfmta477,Urb,Art,SILVER AVE between CHARTER OAK and ELMIRA,SILVER AVE,E,7949.36918,6134.5,1814.8691799999997,3293750.1405138713,29.584630858260653
SF Count,20764,20765,3.0,12.0,sfmta478,Urb,Art,SILVER AVE between CHARTER OAK and ELMIRA,SILVER AVE,W,6471.110850000001,4510.0,1961.110850000001,3845955.7659877264,43.48361086474503
SF Count,20764,20739,3.0,12.0,sfmta479,Urb,Art,SILVER AVE between ELMIRA and LEDYARD,SILVER AVE,E,7943.85232,6154.0,1789.85232,3203571.3274093824,29.084373090672734
SF Count,20739,20764,3.0,12.0,sfmta480,Urb,Art,SILVER AVE between ELMIRA and LEDYARD,SILVER AVE,W,6465.92743,4512.5,1953.4274299999997,3815878.724276404,43.28925052631578
SF Count,20741,20742,3.0,12.0,sfmta481,Urb,Art,SILVER AVE between REVERE and THOMAS,SILVER AVE,E,3995.7695900000003,3328.0,667.7695900000003,445916.22532876855,20.06519200721155
SF Count,20742,20741,3.0,12.0,sfmta482,Urb,Art,SILVER AVE between REVERE and THOMAS,SILVER AVE,W,3498.84086,2634.0,864.8408599999998,747949.7131255392,32.8337456340167
SF Count,20737,20745,3.0,12.0,sfmta483,Urb,Art,SILVER AVE between SANTA FE and SCOTIA,SILVER AVE,E,4862.492039999999,4202.0,660.4920399999992,436249.73490336054,15.718515944788178
SF Count,20745,20744,3.0,12.0,sfmta484,Urb,Art,SILVER AVE between SANTA FE and SCOTIA,SILVER AVE,E,4862.925429999999,4202.0,660.9254299999993,436822.42402068403,15.72882984293192
SF Count,20744,20745,3.0,12.0,sfmta485,Urb,Art,SILVER AVE between SANTA FE and SCOTIA,SILVER AVE,W,3835.5850499999997,3286.0,549.5850499999997,302043.72718350217,16.72504716981131
SF Count,20745,20737,3.0,12.0,sfmta486,Urb,Art,SILVER AVE between SANTA FE and SCOTIA,SILVER AVE,W,3835.76836,3286.0,549.76836,302245.24965708965,16.73062568472307
SF Count,20743,20741,3.0,12.0,sfmta487,Urb,Art,SILVER AVE between THOMAS and TOPEKA,SILVER AVE,E,3989.8362199999997,3617.5,372.3362199999997,138634.26072388818,10.292639115411188
SF Count,20741,20743,3.0,12.0,sfmta488,Urb,Art,SILVER AVE between THOMAS and TOPEKA,SILVER AVE,W,3494.8242,2744.5,750.3242,562986.4051056401,27.33919475314265
SF Count,26631,26633,1.0,11.0,sfmta489,Core/CBD,Loc,STEINER ST between CALIFORNIA and PINE,STEINER ST,N,2679.6769,3367.0,-687.3231000000001,472413.04379361006,-20.413516483516485
SF Count,26633,26631,1.0,11.0,sfmta490,Core/CBD,Loc,STEINER ST between CALIFORNIA and PINE,STEINER ST,S,3416.94148,4799.0,-1382.05852,1910085.7527045906,-28.798885601166912
SF Count,26636,26668,1.0,11.0,sfmta491,Core/CBD,Loc,STEINER ST between CLAY and WASHINGTON,STEINER ST,N,3503.45685,3445.0,58.45685000000003,3417.203311922504,1.6968606676342535
SF Count,26668,26636,1.0,11.0,sfmta492,Core/CBD,Loc,STEINER ST between CLAY and WASHINGTON,STEINER ST,S,4097.56816,3800.0,297.5681599999998,88546.80984578548,7.8307410526315735
SF Count,25987,25989,1.0,11.0,sfmta493,Core/CBD,Loc,STEINER ST between DUBOCE and HERMANN,STEINER ST,N,3778.70356,4074.0,-295.2964400000001,87199.98747667365,-7.248317133038784
SF Count,25989,25987,1.0,11.0,sfmta494,Core/CBD,Loc,STEINER ST between DUBOCE and HERMANN,STEINER ST,S,1948.8492600000002,3639.0,-1690.1507399999998,2856609.5239225468,-46.44547238252267
SF Count,26683,26766,2.0,11.0,sfmta495,UrbBiz,Loc,STEINER ST between FILBERT and PIXLEY,STEINER ST,N,3080.99599,2153.0,927.9959899999999,861176.5574560799,43.10246121690663
SF Count,26766,26683,2.0,11.0,sfmta496,UrbBiz,Loc,STEINER ST between FILBERT and PIXLEY,STEINER ST,S,2233.6266800000003,2255.0,-21.373319999999694,456.81880782238693,-0.9478190687361283
SF Count,26595,26594,1.0,4.0,sfmta497,Core/CBD,Col,STEINER ST between GEARY and OFARRELL,STEINER ST,N,2583.4172299999996,3687.0,-1103.5827700000004,1217894.930240874,-29.931726878220786
SF Count,26594,26595,1.0,4.0,sfmta498,Core/CBD,Col,STEINER ST between GEARY and OFARRELL,STEINER ST,S,1413.1487200000001,3447.0,-2033.8512799999999,4136551.0291576376,-59.00351842181607
SF Count,26045,26048,1.0,11.0,sfmta499,Core/CBD,Loc,STEINER ST between GOLDEN GATE and TURK,STEINER ST,N,1512.3372399999998,3141.0,-1628.6627600000002,2652542.385810818,-51.851727475326335
SF Count,26048,26045,1.0,11.0,sfmta500,Core/CBD,Loc,STEINER ST between GOLDEN GATE and TURK,STEINER ST,S,458.92393999999996,3645.0,-3186.07606,10151080.660105122,-87.40949410150891
SF Count,26519,26520,1.0,4.0,sfmta501,Core/CBD,Col,SUTTER ST between LAGUNA and OCTAVIA,SUTTER ST,E,208.48951,1402.0,-1193.5104900000001,1424467.2897400404,-85.12913623395151
SF Count,26520,26519,1.0,4.0,sfmta502,Core/CBD,Col,SUTTER ST between LAGUNA and OCTAVIA,SUTTER ST,W,1967.9002799999998,3702.0,-1734.0997200000002,3007101.838904079,-46.842239870340364
SF Count,22971,22967,3.0,12.0,sfmta503,Urb,Art,TARAVAL ST between CORTES and DEWEY,TARAVAL ST,E,5177.00618,4686.5,490.5061800000003,240596.3126181927,10.466364664461757
SF Count,22967,22965,3.0,12.0,sfmta504,Urb,Art,TARAVAL ST between CORTES and DEWEY,TARAVAL ST,E,5486.25944,4686.5,799.7594399999998,639615.1618691133,17.065175290728686
SF Count,22965,22882,3.0,12.0,sfmta505,Urb,Art,TARAVAL ST between CORTES and DEWEY,TARAVAL ST,E,7997.0766300000005,4686.5,3310.5766300000005,10959917.62310216,70.64070479035529
SF Count,22882,22965,3.0,12.0,sfmta506,Urb,Art,TARAVAL ST between CORTES and DEWEY,TARAVAL ST,W,6404.555249999999,5134.5,1270.0552499999994,1613040.338052561,24.735714285714273
SF Count,22965,22967,3.0,12.0,sfmta507,Urb,Art,TARAVAL ST between CORTES and DEWEY,TARAVAL ST,W,6622.349579999999,5134.5,1487.8495799999992,2213696.372706174,28.977496932515322
SF Count,22967,22971,3.0,12.0,sfmta508,Urb,Art,TARAVAL ST between CORTES and DEWEY,TARAVAL ST,W,6197.85094,5134.5,1063.3509400000003,1130715.221598884,20.70992190086669
SF Count,23442,23438,3.0,11.0,sfmta509,Urb,Loc,ULLOA ST between 40TH and 41ST,ULLOA ST,E,107.49077,1084.5,-977.00923,954547.0355051929,-90.088449054864
SF Count,23438,23442,3.0,11.0,sfmta510,Urb,Loc,ULLOA ST between 40TH and 41ST,ULLOA ST,W,92.81509,919.5,-826.68491,683407.940421708,-89.9059173463839
SF Count,22688,22686,3.0,11.0,sfmta511,Urb,Loc,UPLAND DR between NORTH GATE and MANOR,UPLAND DR,E,217.02272999999997,556.0,-338.97727000000003,114905.58957665293,-60.967134892086335
SF Count,22686,22688,3.0,11.0,sfmta512,Urb,Loc,UPLAND DR between NORTH GATE and MANOR,UPLAND DR,W,1100.84849,894.5,206.34849000000008,42579.69932528013,23.068584684181115
SF Count,23767,23777,2.0,11.0,sfmta513,UrbBiz,Loc,VERMONT ST between 18TH and MARIPOSA,VERMONT ST,N,1037.14267,1623.0,-585.85733,343228.811114729,-36.09718607516944
SF Count,23777,23767,2.0,11.0,sfmta514,UrbBiz,Loc,VERMONT ST between 18TH and MARIPOSA,VERMONT ST,S,478.19955,424.0,54.19954999999999,2937.591220202499,12.782912735849052
SF Count,23381,23379,3.0,11.0,sfmta515,Urb,Loc,VICENTE ST between 37TH and 38TH,VICENTE ST,E,2005.71246,2502.5,-496.78754000000004,246797.85989925163,-19.85164995004995
SF Count,23379,23381,3.0,11.0,sfmta516,Urb,Loc,VICENTE ST between 37TH and 38TH,VICENTE ST,W,1857.3802199999998,1885.5,-28.11978000000022,790.7220272484124,-1.4913699284009663
SF Count,26407,26405,2.0,4.0,sfmta517,UrbBiz,Col,WALLER ST between CLAYTON and DOWNEY,WALLER ST,E,171.36539,1493.0,-1321.63461,1746718.0423498524,-88.5220770261219
SF Count,26405,26407,2.0,4.0,sfmta518,UrbBiz,Col,WALLER ST between CLAYTON and DOWNEY,WALLER ST,W,493.26347,3222.0,-2728.73653,7446003.0501564415,-84.69076753569212
SF Count,22952,22951,3.0,11.0,sfmta519,Urb,Loc,WAWONA ST between 14TH and 15TH,WAWONA ST,E,1309.57843,1077.0,232.57843000000003,54092.72610126491,21.59502599814299
SF Count,22951,22944,3.0,11.0,sfmta520,Urb,Loc,WAWONA ST between 14TH and 15TH,WAWONA ST,E,1316.91178,1077.0,239.9117799999999,57557.662182768356,22.27593129062209
SF Count,22944,22951,3.0,11.0,sfmta521,Urb,Loc,WAWONA ST between 14TH and 15TH,WAWONA ST,W,1186.3181699999998,937.5,248.81816999999978,61910.48172214879,26.54060479999998
SF Count,22951,22952,3.0,11.0,sfmta522,Urb,Loc,WAWONA ST between 14TH and 15TH,WAWONA ST,W,1179.8015500000001,937.5,242.30155000000013,58710.04113240256,25.845498666666682
SF Count,23157,23153,3.0,11.0,sfmta523,Urb,Loc,WAWONA ST between 15TH and 18TH,WAWONA ST,E,12.66737,622.0,-609.33263,371286.2539827169,-97.96344533762058
SF Count,23153,23151,3.0,11.0,sfmta524,Urb,Loc,WAWONA ST between 15TH and 18TH,WAWONA ST,E,61.508579999999995,622.0,-560.4914200000001,314150.63189361646,-90.11116077170419
SF Count,23151,22952,3.0,11.0,sfmta525,Urb,Loc,WAWONA ST between 15TH and 18TH,WAWONA ST,E,1920.7041900000002,622.0,1298.7041900000002,1686632.5731235566,208.79488585209006
SF Count,22952,23151,3.0,11.0,sfmta526,Urb,Loc,WAWONA ST between 15TH and 18TH,WAWONA ST,W,2235.9413099999997,1399.0,836.9413099999997,700470.7563845156,59.82425375268047
SF Count,23151,23153,3.0,11.0,sfmta527,Urb,Loc,WAWONA ST between 15TH and 18TH,WAWONA ST,W,436.74042000000003,1399.0,-962.2595799999999,925943.4993017763,-68.78195711222301
SF Count,23153,23157,3.0,11.0,sfmta528,Urb,Loc,WAWONA ST between 15TH and 18TH,WAWONA ST,W,396.51217,1399.0,-1002.48783,1004981.849298109,-71.65745746962115
SF Count,23364,23363,3.0,11.0,sfmta529,Urb,Loc,WAWONA ST between 35TH and 36TH,WAWONA ST,E,892.71808,848.0,44.718079999999986,1999.7066788863988,5.273358490566036
SF Count,23363,23364,3.0,11.0,sfmta530,Urb,Loc,WAWONA ST between 35TH and 36TH,WAWONA ST,W,552.81948,424.0,128.81948,16594.4584274704,30.38195283018868
SF Count,51475,51192,3.0,11.0,sfmta531,Urb,Loc,WEST PACIFIC AVE between ARGUELLO and PRESIDIO,WEST PACIFIC AVE,E,204.62535000000003,902.0,-697.37465,486331.40246262244,-77.31426274944567
SF Count,51192,51475,3.0,11.0,sfmta532,Urb,Loc,WEST PACIFIC AVE between ARGUELLO and PRESIDIO,WEST PACIFIC AVE,W,277.84902999999997,1027.0,-749.15097,561227.175851941,-72.94556669912366
SF Count,22916,22821,3.0,4.0,sfmta533,Urb,Col,YERBA BUENA AVE between SANTA CLARA and SANTA PAULA,YERBA BUENA AVE,E,7171.682409999999,1488.0,5683.682409999999,32304245.7377434,381.9679038978494
SF Count,22821,22916,3.0,4.0,sfmta534,Urb,Col,YERBA BUENA AVE between SANTA CLARA and SANTA PAULA,YERBA BUENA AVE,W,4736.88605,1840.0,2896.88605,8391948.786684602,157.43945923913043
SF Count,23361,23357,3.0,11.0,sfmta535,Urb,Loc,YORBA ST between 35TH and 36TH,YORBA ST,E,2.6000099999999997,231.0,-228.39999,52166.5554320001,-98.87445454545455
SF Count,23357,23361,3.0,11.0,sfmta536,Urb,Loc,YORBA ST between 35TH and 36TH,YORBA ST,W,49.329699999999995,119.0,-69.6703,4853.95070209,-58.54647058823529
